	Playing Time	Performance	Per 90 Minutes	
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
476	Romeo Vermant	be BEL	FW,MF	Club Brugge	21	2004	35	13	1,328	14.8	8	2	10	8	0	0	3	0	0.54	0.14	0.68	0.54	0.68	Matches
477	Hannes Vernemmen	be BEL	DF	Gent	20	2005	1	0	22	0.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
478	Michael Verrips	nl NED	GK	Dender	28	1996	10	10	900	10.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
479	Yari Verschaeren	be BEL	MF	Anderlecht	24	2001	28	12	1,401	15.6	1	3	4	1	0	0	1	0	0.06	0.19	0.26	0.06	0.26	Matches
480	Birger Verstraete	be BEL	MF	OH Leuven	31	1994	26	18	1,710	19.0	0	0	0	0	0	0	10	2	0.00	0.00	0.00	0.00	0.00	Matches
481	Andreas Verstraeten	be BEL	DF,MF	Antwerp	19	2006	16	9	926	10.3	0	1	1	0	0	0	3	0	0.00	0.10	0.10	0.00	0.10	Matches
482	Hugo Vetlesen	no NOR	MF,FW	Club Brugge	25	2000	25	15	1,289	14.3	5	6	11	5	0	0	4	0	0.35	0.42	0.77	0.35	0.77	Matches
483	Malcolm Viltard	fr FRA	MF	Dender	22	2002	34	32	2,550	28.3	1	1	2	1	0	0	8	1	0.04	0.04	0.07	0.04	0.07	Matches
484	Thibault Vlietinck	be BEL	MF,DF	OH Leuven	27	1997	9	4	333	3.7	0	0	0	0	0	0	3	0	0.00	0.00	0.00	0.00	0.00	Matches
485	Matties Volckaert	be BEL	DF	Gent	22	2002	26	25	2,229	24.8	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
486	Jelle Vossen	be BEL	FW,MF	Zulte Waregem	36	1989	17	4	457	5.1	2	0	2	1	1	1	0	0	0.39	0.00	0.39	0.20	0.20	Matches
487	Basile Vroninks	be BEL	DF	Anderlecht	18	2006	1	0	45	0.5	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
488	Warleson	br BRA	GK	Cercle Brugge	28	1996	19	18	1,557	17.3	0	0	0	0	0	0	2	1	0.00	0.00	0.00	0.00	0.00	Matches
489	Lukas Willen	be BEL	DF	Zulte Waregem	22	2003	20	16	1,440	16.0	0	1	1	0	0	0	3	0	0.00	0.06	0.06	0.00	0.06	Matches
490	Rihito Yamamoto	jp JPN	MF	Sint-Truiden	23	2001	38	38	3,280	36.4	5	6	11	5	0	0	6	0	0.14	0.16	0.30	0.14	0.30	Matches
491	Ayumu Yokoyama	jp JPN	MF	Genk	22	2003	8	2	302	3.4	1	0	1	1	0	0	0	0	0.30	0.00	0.30	0.30	0.30	Matches
492	Griffin Yow	us USA	MF	Westerlo	22	2002	16	8	657	7.3	3	0	3	2	1	1	0	0	0.41	0.00	0.41	0.27	0.27	Matches
493	Moncef Zekri	ma MAR	MF	Mechelen	16	2008	16	11	824	9.2	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
494	Besfort Zeneli	se SWE	MF,FW	Union SG	22	2002	15	8	766	8.5	3	6	9	3	0	0	0	0	0.35	0.70	1.06	0.35	1.06	Matches
495	Adem Zorgane	dz ALG	MF	Union SG	25	2000	37	34	2,963	32.9	4	4	8	4	0	0	7	0	0.12	0.12	0.24	0.12	0.24	Matches
496	Łukasz Łakomy	pl POL	MF	OH Leuven	24	2001	32	25	2,113	23.5	3	3	6	3	0	0	6	0	0.13	0.13	0.26	0.13	0.26	Matches
